setting,seed,rep_index,model,n,p,sigma_a,sigma_e,beta_preset,alpha,k,true_k,lam,snr,algo_a,algo_b,mse_cocolasso_max,mse_reweighted_frobenius,pe_cocolasso_max,pe_reweighted_frobenius,time_cocolasso_max,time_reweighted_frobenius,mse_diff,pe_diff,time_diff,speedup,noise_level,sparsity
ar_sigma1.25_weak_sparse_a1.0,37,37,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,13.007019159633614,12.926670619784966,6.896098423206369,6.858182687253293,17.337621637969278,1.4240014350507408,0.08034853984864831,0.03791573595307618,15.913620202918537,12.17528382431124,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,38,38,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.397683755602898,12.20498665792302,6.579982422155484,6.46729946013238,17.196738917962648,1.4606832370045597,0.19269709767987742,0.11268296202310424,15.736055680958088,11.773078845779187,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,39,39,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.569062962434987,12.392381131606406,6.528297913286338,6.4114524749774615,18.151623462035783,1.5457470080000348,0.17668183082858135,0.11684543830887684,16.605876454035748,11.742945881888696,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,40,40,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.566415243903412,12.436883969899013,6.543513438423038,6.460138271787273,18.79505242203595,1.504812059982214,0.12953127400439968,0.08337516663576494,17.290240362053737,12.489966635606375,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,41,41,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.83873575482899,10.562447000065472,5.171541264534697,4.974575585400564,18.60505086195189,1.45776375598507,0.27628875476351844,0.19696567913413254,17.14728710596682,12.762733869302235,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,42,42,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,15.547526198151273,15.736888515828568,8.950666692180741,9.138831782670476,18.953003856004216,1.523602711968124,-0.18936231767729517,-0.1881650904897345,17.429401144036092,12.439597085989396,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,43,43,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.573016751030718,12.293220866537483,6.520858804878409,6.329801325620948,18.40087000001222,1.4397866849903949,0.2797958844932342,0.19105747925746108,16.961083315021824,12.780275155923515,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,44,44,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.877977651389005,12.838389609256998,6.702512784154013,6.683239500618468,17.05422880698461,1.4560791340190915,0.03958804213200651,0.01927328353554536,15.59814967296552,11.712432661479925,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,45,45,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,13.048996007071732,12.854913820958334,6.888364615186957,6.754414128629788,16.73386840702733,1.4052303800126538,0.19408218611339834,0.13395048655716835,15.328638027014676,11.908274006200068,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,46,46,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,9.280393155566212,9.069663271547787,4.465338583399147,4.383408658323176,16.667977106990293,1.5211100690066814,0.2107298840184253,0.08192992507597108,15.146867037983611,10.957771857939807,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,47,47,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.165558754165255,10.716500611982491,5.5134870894856896,5.196880644456279,16.113920867966954,1.3095984190003946,0.4490581421827642,0.3166064450294108,14.804322448966559,12.304474894117979,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,48,48,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,14.495138385230378,14.653152303289756,8.141369336249388,8.309444942964667,16.247271881031338,1.3819667199859396,-0.15801391805937826,-0.16807560671527888,14.865305161045399,11.756630348664721,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,49,49,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.73261672262684,11.508342408138716,5.979102999220354,5.845564765632701,16.06790781294694,1.3795403609983623,0.22427431448812385,0.13353823358765293,14.68836745194858,11.647290842087958,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,50,50,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.623655093052363,12.513627093750612,6.523309804437533,6.44434727965187,16.67009903298458,1.4008716859971173,0.11002799930175122,0.07896252478566268,15.269227346987464,11.899804385809311,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,51,51,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.157113143126807,11.928803541313949,6.2154194803099045,6.062699203682605,17.577938454051036,1.6451476700021883,0.22830960181285853,0.15272027662729926,15.932790784048848,10.684717715357221,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,52,52,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,14.832712457742817,14.984981436443222,8.617694869874732,8.789133802069161,17.33954467298463,1.4596715240040794,-0.15226897870040546,-0.17143893219442852,15.87987314898055,11.879073057080594,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,53,53,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.80789829637801,10.48763389229618,5.189353043397937,4.982194435514563,18.18654507503379,1.7354185809963385,0.3202644040818292,0.20715860788337448,16.451126494037453,10.479630259918348,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,54,54,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.018820616773777,11.663433424797358,6.080609913884883,5.823260262480648,18.82777035696199,1.5297964780475013,0.3553871919764191,0.25734965140423505,17.29797387891449,12.307369396608962,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,55,55,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.65615057522549,12.625380444243737,6.819972790903065,6.843433813939538,18.624923156981826,1.2743440280319192,0.03077013098175385,-0.02346102303647335,17.350579128949907,14.61530226319334,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,56,56,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.666555560890844,11.494845475613996,5.856975906439743,5.742943836347735,18.39548242901219,1.37902931595454,0.17171008527684783,0.11403207009200766,17.01645311305765,13.339442618215234,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,57,57,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,13.718434517063898,13.634438043478536,7.488253884346938,7.440349590734391,18.02443215396488,1.5013201169786043,0.083996473585362,0.047904293612547555,16.523112036986277,12.00572213089299,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,58,58,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.489214971633835,12.191409316665254,6.486531659081855,6.289437453554442,17.42588741896907,1.482668755983468,0.297805654968581,0.19709420552741275,15.9432186629856,11.753054988610936,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,59,59,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.908711558969417,11.557577621798853,6.008617204138887,5.754794543827445,16.367650735017378,1.4627554939943366,0.3511339371705642,0.2538226603114424,14.904895241023041,11.189601271175091,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,60,60,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.700657214166933,12.608648512488124,6.663641510889233,6.618280100787223,16.42491204396356,1.5913888219511136,0.09200870167880915,0.04536141010200989,14.833523222012445,10.32111814372674,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,61,61,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,14.79969374742246,15.294124192349406,8.352372438449502,8.78726091841584,16.500365637999494,1.5802314289612696,-0.4944304449269463,-0.4348884799663377,14.920134209038224,10.44173994744912,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,62,62,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,9.983151370637884,9.62008784737938,4.617960739918727,4.340495764410151,16.45776331797242,1.4089985499740578,0.36306352325850355,0.2774649755085763,15.048764767998364,11.68046859826466,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,63,63,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.864006864318643,10.74654340947738,5.276394659226816,5.225997757971438,16.12712170201121,1.4380567889893427,0.1174634548412623,0.05039690125537799,14.689064913021866,11.214523533069405,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,64,64,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,14.46000688534521,14.562023667641602,8.236470865943012,8.340291136231958,16.361763480002992,1.4754264170187523,-0.102016782296392,-0.10382027028894569,14.88633706298424,11.089515065796085,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,65,65,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.26034840150436,9.820635809678038,4.766273380883386,4.450561470271304,16.361159833031707,1.584225840982981,0.4397125918263214,0.31571191061208204,14.776933992048725,10.32754258248933,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,66,66,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.524850002138333,12.240567011129723,6.572520242443273,6.383989057747373,17.16359602898592,1.4617668749997392,0.28428299100860954,0.18853118469590058,15.701829153986182,11.741678049031576,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,67,67,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,14.558082644816588,14.557856304610343,8.046875094193211,8.044456068376645,17.990236988000106,1.451859559980221,0.0002263402062450126,0.002419025816566389,16.538377428019885,12.391168873279444,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,68,68,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.87247556864748,11.610475726452195,6.062557467736802,5.886014738642494,17.235196880996227,1.269238357024733,0.2619998421952854,0.17654272909430802,15.965958523971494,13.579164847647583,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,69,69,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,14.069647606747866,14.087062761945427,7.808475943488612,7.852166309474071,18.232571294996887,1.7206137549947016,-0.017415155197561205,-0.04369036598545861,16.511957540002186,10.596550935426546,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,70,70,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,13.1145544115259,12.933269430704994,6.961323596230984,6.845147822649122,18.34587046696106,1.3667075039702468,0.18128498082090516,0.11617577358186182,16.979162962990813,13.423406554560374,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,71,71,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.75933244642372,12.905254480025771,7.061878402699231,7.268073529522696,18.161079406971112,1.2068637810298242,-0.14592203360205147,-0.20619512682346475,16.954215625941288,15.048160109233,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,72,72,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,15.2283786262313,15.37421084990818,8.673187530943345,8.813590689816863,18.370425043976866,1.4015829670242963,-0.1458322236768801,-0.14040315887351795,16.96884207695257,13.106912309999853,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,73,73,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.625616845855111,12.480266461918916,6.516353250731554,6.411366919006991,17.902321222005412,1.2874268619925715,0.14535038393619537,0.10498633172456362,16.61489436001284,13.90550543142909,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,74,74,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,9.323451608058702,9.050818117329731,4.139336020486156,3.960439892146812,17.191730146005284,1.3324807760072872,0.27263349072897114,0.17889612833934398,15.859249369997997,12.902047410784757,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,75,75,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.106974613295094,11.073923371774576,5.484929127832368,5.49103294576194,16.695755769032985,1.3599426390137523,0.03305124152051775,-0.006103817929571598,15.335813130019233,12.276808808010431,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,76,76,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,9.321469662091328,9.166378855300144,4.02696416262088,3.921439399441041,16.95507379202172,1.2634290590067394,0.15509080679118448,0.10552476317983883,15.691644733014982,13.419885882117644,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,77,77,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.759590812554531,11.466531496946038,5.966975993931807,5.78003990126092,16.179581377014983,1.3486347849830054,0.2930593156084935,0.18693609267088718,14.830946592031978,11.997007312264207,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,78,78,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.956770493051854,11.776898733546588,6.209984346556723,6.0682963556080844,16.12664938904345,1.3811083440086804,0.17987175950526613,0.14168799094863882,14.74554104503477,11.676599782342704,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,79,79,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.55133453808374,12.541825091600066,6.6179253557967135,6.620764729845893,16.180499011999927,1.3663802120136097,0.009509446483674466,-0.002839374049179888,14.814118799986318,11.841871588695668,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,80,80,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.191104445158402,9.842053540911612,4.816996302706335,4.600065664822048,15.869272856041787,1.439388200000394,0.34905090424678953,0.21693063788428724,14.429884656041393,11.025012471296794,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,81,81,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,13.693254067598811,13.560638466117885,7.534198229589258,7.454885156759661,16.078963318024762,1.4412046679644843,0.13261560148092677,0.07931307282959654,14.637758650060277,11.156613405044146,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,82,82,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,13.058205641312224,12.9624806183836,6.874808229700643,6.808679382528259,15.769521045964211,1.2336373470025137,0.09572502292862417,0.06612884717238376,14.535883698961698,12.782947179964129,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,83,83,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,14.059310359189318,14.071159805957627,7.826668377728216,7.863855434832338,16.199609753035475,1.2621954809874296,-0.011849446768309235,-0.037187057104121735,14.937414272048045,12.834469776711876,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,84,84,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.67220378552625,12.45504052508554,6.829608405085859,6.696261507029822,17.710598114004824,1.3005909379571676,0.2171632604407101,0.13334689805603706,16.410007176047657,13.617347005218091,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,85,85,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,14.421023344815309,14.727097398397191,8.211268894492639,8.50117866896533,16.74154100898886,1.359312238986604,-0.30607405358188267,-0.28990977447269195,15.382228770002257,12.316185000636818,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,86,86,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.661036394656367,10.33223021939572,5.040012558708957,4.814924013127959,17.34188099898165,1.3006994910538197,0.32880617526064704,0.22508854558099856,16.04118150792783,13.332734515742258,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,87,87,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.823794236039603,11.758448522740425,5.9401896290857366,5.8946459777057925,17.68614218197763,1.375658449018374,0.0653457132991786,0.045543651379944095,16.310483732959256,12.856492245293804,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,88,88,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,15.457332707018717,15.559539348236932,8.812039020819421,8.901034742126695,17.691425877972506,1.2817293929983862,-0.10220664121821521,-0.08899572130727407,16.40969648497412,13.802777695989672,high,weak α=1.0 (83% in first 3)
ar_sigma1.25_weak_sparse_a1.0,89,89,ar,100,500,1.25,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.148283480762714,9.82318707706728,4.724611993161016,4.5052298013230505,17.8035813930328,1.471244283951819,0.3250964036954347,0.21938219183796548,16.33233710908098,12.101036916324794,high,weak α=1.0 (83% in first 3)
