setting,arm,rep_index,seed,model,n,p,sigma_a,sigma_e,beta_preset,alpha,lam_requested,algorithm,norm,k,true_k,snr,mse,pe,topk,nnz,time,lam,algo_rho,algo_gamma_rule,algo_gamma1,algo_growth,algo_f_tol,algo_min_iter,algo_max_iter,algo_weight_clip,algo_admm_rho,algo_admm_max_iter,algo_psd_floor,algo_ridge,algo_refit_thresh,n_reps_in_file,homotopy_iters_last,runtime_sec_file,source_file
ar_sigma0.75_datta_zhang,cocolasso_frobenius,74,74,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,3.5139181998602695,4.874425994345023,1.0,15.0,0.16927922691684216,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,75,75,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,5.911229679969588,6.2561307864848725,1.0,19.0,0.20616314793005586,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,76,76,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,4.176946845854559,4.119741232629263,0.0,9.0,0.16921160207130015,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,77,77,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,5.963338358936591,8.273306550342738,1.0,21.0,0.198823818936944,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,78,78,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,7.296990680741807,9.559445384099085,0.0,10.0,0.1659155300585553,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,79,79,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,5.157040375085936,6.5437114857117065,1.0,17.0,0.208231364027597,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,80,80,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,2.447372133853439,3.2603825305039864,1.0,16.0,0.19541568495333195,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,81,81,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,7.684246363273203,8.750449256283842,0.0,18.0,0.17717727506533265,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,82,82,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,7.7162242248046145,9.835702023341648,0.0,9.0,0.16358461906202137,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,83,83,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,5.009472860946587,6.032832487301823,1.0,10.0,0.16975338698830456,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,84,84,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,7.049486855601781,8.519753925654458,0.0,17.0,0.1858750639948994,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,85,85,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,5.566941671914244,7.440255149390955,1.0,13.0,0.1778093900065869,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,86,86,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,5.834616865484362,7.856698670709968,0.0,16.0,0.19264342600945383,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,87,87,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,4.95508645830548,6.872316448060812,1.0,15.0,0.16708452010061592,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,88,88,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,6.94617344389269,9.225824648171733,1.0,10.0,0.16245620499830693,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,89,89,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,5.254565116971723,5.081095389189429,0.0,11.0,0.16612312104552984,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,90,90,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,7.759600464088405,8.556454951943497,0.0,17.0,0.19210095203015953,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,91,91,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,5.2269534165528375,6.9036035880461695,1.0,8.0,0.14058120094705373,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,92,92,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,6.341345229228105,7.84948432803579,0.0,20.0,0.2016835130052641,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,93,93,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,6.045326841650333,7.4801662302641425,0.0,11.0,0.1730748809641227,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,94,94,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,5.727530221137752,6.8024784135355185,1.0,21.0,0.19595304504036903,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,95,95,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,3.4905563183615125,4.636051286031061,1.0,15.0,0.17023676307871938,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,96,96,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,4.920226595241556,6.210848984946651,0.0,13.0,0.1656507960287854,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,97,97,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,6.072595906071729,7.959187983196962,1.0,9.0,0.16350373905152082,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,98,98,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,6.344792478302935,5.814445271485625,0.0,19.0,0.20349582901690155,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_frobenius,99,99,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,frobenius,10,3,2.361111111111111,7.53557281577882,8.343138783757185,0.0,12.0,0.16594490397255868,1.0,,,,,,,,,1.0,300,1e-06,,,100,,19.134780930005945,ar_sigma0.75_datta_zhang/cocolasso_frobenius.json
ar_sigma0.75_datta_zhang,cocolasso_max,0,0,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,6.418870852277907,7.1914263918294825,0.0,17.0,15.183548683999106,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,1,1,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,3.356332585962664,4.450401604755094,1.0,14.0,15.132628263090737,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,2,2,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,8.098626261863322,10.397503655509082,1.0,13.0,15.226692261989228,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,3,3,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,3.021594625796546,3.3897954536032753,1.0,14.0,15.221440635970794,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,4,4,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,6.018536348278891,7.825041853729873,0.0,21.0,15.27379694301635,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,5,5,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,4.617626361284503,4.979578709944181,0.0,10.0,15.170895808027126,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,6,6,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,2.822767952370786,3.0061809720230057,1.0,16.0,15.235461644013412,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,7,7,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,8.47870903096975,7.742840586997604,0.0,15.0,15.325861712917686,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,8,8,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,5.997804455297196,6.325307166687258,1.0,15.0,15.27740707306657,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,9,9,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,5.408788627859263,7.806952069869132,0.0,15.0,15.305248857010156,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,10,10,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,2.746133708842752,3.460629672012911,1.0,16.0,15.32098911399953,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,11,11,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,4.052264612614774,5.708030413016102,1.0,18.0,15.340859854011796,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,12,12,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,3.2096851381858027,3.6102780733810516,1.0,24.0,15.408854246023111,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,13,13,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,6.555119323255595,7.904067224555053,1.0,17.0,15.359112820005976,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,14,14,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,4.2112553030504785,5.872046015230915,1.0,18.0,15.350411813007668,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,15,15,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,4.782070454771171,6.3282675487751545,1.0,13.0,15.273618903011084,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,16,16,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,5.713346784549606,6.0563820577413185,1.0,15.0,15.336507324012928,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,17,17,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,7.101654287554163,7.153798610307872,0.0,16.0,15.35938536701724,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,18,18,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,7.339861323062832,6.7478400709355855,1.0,21.0,15.344036519061774,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,19,19,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,3.525839995061837,4.147555730614469,1.0,17.0,15.350380450021476,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,20,20,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,14.078654028481282,13.466409401614346,0.0,22.0,15.322340780985542,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,21,21,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,1.753596625914909,2.13516552135147,1.0,19.0,15.36716756306123,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,22,22,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,6.098605274839384,7.601273430098155,1.0,13.0,15.29847623698879,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,23,23,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,2.981675185433758,3.483201191629697,1.0,12.0,15.317399384919554,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,24,24,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,4.616116237072956,6.271566408395639,1.0,13.0,15.281495269038714,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,25,25,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,2.9810919517973775,3.567687279613023,1.0,17.0,15.277746964013204,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,26,26,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,4.410604224680814,4.793861657476282,0.0,19.0,15.332208348088898,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,27,27,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,3.9059985226713323,4.31462895445542,1.0,14.0,15.252916636993177,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,28,28,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,3.3391259089531276,3.973308270795397,1.0,13.0,15.319888376048766,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,29,29,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,7.325090219224947,10.122674411073294,0.0,13.0,15.317664296017028,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,30,30,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,5.137375060089156,6.383332279961885,1.0,24.0,15.391092962934636,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,31,31,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,2.8942698807780065,3.290124963462204,1.0,15.0,15.316029348992743,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,32,32,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,7.9361184543911545,9.741912876833386,0.0,15.0,15.311163455946371,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,33,33,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,4.5619365751642595,5.341138307365144,1.0,17.0,15.348629661020823,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,34,34,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,4.157543335239779,5.548005505581152,1.0,19.0,15.3133397300262,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,35,35,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,3.8428370397243548,4.888427510591216,1.0,15.0,15.331244923989289,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,36,36,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,7.838906789031618,7.093411809541788,0.0,14.0,15.343603692017496,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,37,37,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,4.779962346976921,5.4981777332236685,1.0,15.0,15.326541604008526,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,38,38,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,4.090370041055562,5.690579050165189,0.0,18.0,15.366473744041286,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,39,39,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,5.82224687065116,6.5493621396443835,0.0,11.0,15.325331637985073,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,40,40,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,5.758531535452219,6.634839099604886,0.0,14.0,15.358714849920943,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,41,41,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,4.063033249537735,5.74764826477456,1.0,11.0,15.354621689999476,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,42,42,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,7.028916353727174,8.287306385370886,1.0,26.0,15.494104168959893,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,43,43,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,6.418068333000322,5.718146535169257,0.0,16.0,15.430628856061958,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,44,44,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,4.217216794586758,3.7989825952809264,1.0,12.0,15.48651952308137,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,45,45,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,4.995858013316614,6.1565913571232,1.0,23.0,15.43682041298598,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,46,46,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,1.3842643417785716,1.6933476129574379,1.0,12.0,15.469462509965524,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,47,47,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,7.195333037091938,7.9625686963060485,0.0,16.0,15.422686657053418,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,48,48,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,4.18966503175137,5.2989611657966105,1.0,14.0,15.517738125054166,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,49,49,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,5.447943419556991,5.4270633613505215,0.0,16.0,15.540183877921663,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
ar_sigma0.75_datta_zhang,cocolasso_max,50,50,ar,100,500,0.75,3.0,datta_zhang,1.0,1.0,cocolasso,max,10,3,2.361111111111111,5.011009972616377,6.324875996075829,1.0,14.0,15.562699228990823,1.0,,,,,,,,,1.0,300,1e-06,,,100,,1540.9974865010008,ar_sigma0.75_datta_zhang/cocolasso_max.json
